Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Libya,LBY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,449.941,435.217,424.566,413.788,400.052,389.626,377.05,367.615,358.808,343.902,334.456,322.718,310.472,305.418,285.347,272.765,254.913,250.412,243.411,237.221,231.551,227.735,225.618,216.535,208.613,205.611,197.503,195.296,187.683,185.962,178.342,175.393,166.97,165.433,164.316,155.955,153.572,158.678,163.929,163.764,175.326,175.193,175.727,174.135,170.036,171.282,172.375,172.864,171.573,172.171,175.3,241.154,188.493,185.37,223.09,218.903,220.441,198.959,193.049,203.905,189.773,190.653,
St. Lucia,LCA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,283.78,270.883,259.391,250.273,243.625,237.007,230.838,225.029,222.482,229.435,238.608,245.729,257.57,263.496,257.725,260.647,265.359,263.757,246.994,249.576,231.364,224.61,212.729,197.347,199.178,213.106,211.258,214.73,211.9,209.539,207.067,204.728,209.136,200.159,200.802,202.367,199.545,193.695,195.221,201.606,208.653,208.808,206.909,203.32,197.273,191.967,186.434,181.283,176.685,176.042,172.266,168.167,169.472,175.039,178.539,175.032,180.826,185.175,181.989,181.882,182.888,215.969,
Latin America & Caribbean,LCN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,327.9683271,322.2478282,318.9526244,315.4436849,310.3787985,307.9345126,303.3088857,300.8427573,298.9090126,296.4695817,297.3654973,288.9555995,287.0041844,281.9310462,278.1630902,274.907771,275.6488212,272.7249587,272.5604539,271.5022421,268.2297638,265.1857704,263.4960793,257.4108839,254.0286254,250.2115694,244.2654843,240.8848016,237.4660948,236.8396008,236.7593729,234.0968931,231.7908179,229.6120936,226.348683,224.7492503,221.3996065,218.4606516,215.6779285,212.5072302,211.848377,210.1365307,206.6258744,204.4142589,201.2945376,196.700317,195.1716029,193.9470406,191.7763994,189.3544894,191.0399684,184.8661403,182.251039,178.3398574,175.2909879,175.5231063,177.4503344,174.885576,173.9604754,171.612664,206.8804473,226.0524075,
Least developed countries: UN classification,LDC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,440.1812893,438.8627534,433.6012743,434.9484821,427.8281072,429.9978418,426.4445485,421.4360835,417.3818654,415.6493551,429.2762422,547.5077811,416.3469812,406.2416042,405.9999917,405.6799372,399.1855928,392.8040502,393.9042244,389.2258329,383.7082618,380.5884723,381.3202092,391.9178619,399.8157603,396.6833962,392.3934413,391.595295,395.6802485,380.6690658,381.026648,381.6509991,380.4428262,377.1210746,365.8569159,361.8236374,362.5939766,356.5361894,361.0003425,344.1032036,333.2488696,331.3244323,329.7200447,324.7874192,320.9054244,317.4282308,311.3210454,308.8113699,307.2516044,298.305317,294.2365682,286.3551934,281.7095036,279.7140425,274.4756954,271.1742465,265.4848198,261.3928329,257.7542324,254.8619673,262.308586,276.8523105,
Low income,LIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,464.9840998,463.5507646,459.585384,462.5041426,455.8346143,458.4998083,459.8725614,452.7568015,448.6337656,447.3373111,443.8514532,438.9325108,443.87483,428.2777211,426.2194089,422.8608306,418.1943657,415.6084843,419.7404387,414.108015,407.9689278,404.5098064,405.9977089,424.8840226,439.1926779,434.5014809,424.3925318,428.8380966,434.5614465,411.8347486,418.0981601,413.5165509,420.4143323,413.9116027,400.9088618,411.5251163,414.9919001,411.7481391,432.3943639,416.4486864,393.9756934,391.7399518,387.3998156,376.5166649,372.2708385,366.3523928,355.2054285,349.0046472,343.1232983,334.9534089,332.4593708,320.305628,313.8579983,309.2929778,304.5765326,301.605117,296.7286297,293.8116055,290.5409411,286.6647917,296.9491424,312.7948482,
Liechtenstein,LIE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,277.81,273.045,268.729,268.933,268.278,266.497,263.792,263.561,262.799,263.851,240.617,233.087,232.781,233.412,234.989,234.582,234.371,238.723,226.027,229.493,227.165,224.313,221,221.049,222.426,223.065,221.587,228.858,234.288,278.172,233.626,243.051,224.095,210.018,212.863,233.609,229.63,234.565,235.395,223.478,256.844,246.461,238.44,233.176,271.204,220.676,235.468,235.747,256.465,288.336,202.601,200.363,190.533,187.401,179.633,174.89,169.258,167.145,161.052,157.593,152.109,139.991,
Lower middle income,LMC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,387.9132032,385.4920505,381.0416881,377.4847784,373.5479158,396.3230519,378.0116007,372.5852577,363.4152713,357.7261447,355.1011772,385.3520536,344.6336222,337.6336771,333.4385179,326.112903,321.603199,317.7838557,316.1260124,312.6039809,308.7753808,307.0801291,302.7678415,297.7635701,291.3262202,285.8812429,281.4780287,279.1618931,277.640672,274.3501699,272.8067183,271.4731607,269.7491135,269.266742,268.388276,267.6450087,266.6611111,264.9094804,261.665219,259.0338594,258.072002,256.620298,252.6335498,250.0765351,248.3515734,243.8365053,240.8383701,239.5297304,239.4268524,236.5138992,233.9209962,230.7429385,227.8771267,224.8297784,218.7512622,214.6591451,210.9031143,208.2720311,205.8653953,204.8372556,214.2375484,244.9566511,
Low & middle income,LMY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,443.0890293,416.860076,383.8677557,378.7975616,372.0874036,379.432984,367.409176,361.0622407,353.2508857,347.8224067,342.8584269,350.4405561,328.7518528,320.5561485,316.3620212,310.8487514,305.6134381,301.3513378,298.39471,294.3792717,290.8548158,287.6086224,283.5071464,279.5958718,275.6798121,269.7676789,263.1938797,260.2675618,258.9021125,254.823918,254.2378971,251.8059189,251.2644334,252.0332873,250.5070461,248.7047683,245.9291747,242.3208102,240.8341527,238.6006628,236.9184217,235.1244477,232.7821982,230.649715,228.6556811,225.2360352,221.0873929,219.028262,217.9955097,213.8476365,211.4157672,208.1667732,205.5062281,202.6574127,198.335455,192.6579742,190.4426351,188.9905093,185.909803,184.1133059,194.4368182,213.7564858,
Lesotho,LSO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,449.948,450.426,451.394,452.632,455.639,461.091,457.968,457.696,458.486,453.482,450.484,450.184,444.41,442.216,441.968,439.186,441.387,439.003,436.71,433.061,426.713,416.503,407.817,403.764,398.417,393.775,393.153,399.947,402.293,404.576,410.435,412.26,433.76,443.477,436.254,462.126,492.519,526.815,566.706,600.707,636.149,670.047,700.356,724.949,746.713,756.004,767.861,768.473,758.65,752.694,735.933,711.226,684.938,655.398,623.903,593.377,568.273,546.7,529.304,516.418,504.362,552.668,
Late-demographic dividend,LTE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,488.6539193,438.1729672,375.5184307,369.1530216,359.0999013,353.303715,345.7364664,339.3150343,334.8289633,328.3803778,319.9481111,310.2251968,304.5602376,294.1523035,289.8819747,281.8676984,275.4641078,270.0974277,265.4313458,260.761489,256.8680243,250.6641309,245.5183871,241.6870453,238.1629242,232.180542,223.5927738,219.5372882,216.9642506,215.4397953,214.4190978,210.8069008,209.2541377,211.1558607,211.3830222,207.7549242,201.7772398,195.4356585,192.1135998,191.3867039,191.5510811,188.9188219,187.4254658,184.8023561,182.5093168,179.0586437,173.5838951,170.3359164,168.9599438,163.7381869,160.7692558,157.1258795,154.158794,150.6630563,147.9967201,135.5469312,133.8456613,133.7810037,129.0192263,126.5272789,129.1586603,132.7449261,
Lithuania,LTU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,218.005,216.1,228.488,217.944,201.364,206.014,213.234,221.833,228.804,237.487,251.242,246.676,251.958,249.018,258.848,263.973,269.733,272.601,278.407,287.507,293.607,292.531,291.409,292.402,301.707,286.043,247.22,255.974,255.817,276.588,287.642,309.779,316.975,361.318,380.859,372.327,340.571,314.156,306.281,296.759,292.937,311.081,304.387,304.451,307.592,331.463,342.046,355.587,326.457,286.844,284.275,272.305,266.341,265.849,250.161,245.418,242.472,212.885,206.93,200.925,223.683,,
Luxembourg,LUX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,210.587,212.821,226.097,217.834,236.788,228.225,233.799,219.451,219.518,228.228,236.303,225.368,220.554,213.889,223.327,230.028,218.281,210.04,208.364,196.372,180.124,190.697,204.352,169.732,196.499,175.534,174.454,179.132,171.018,163.423,152.45,167.199,156.659,148.17,150.464,153.442,141.555,129.733,141.474,124.081,127.293,117.736,128.774,121.98,115.72,103.673,112.351,100.688,88.089,92.15,94.074,83.693,89.532,80.788,79.192,72.385,73.837,66.343,67.274,66.112,68.632,65.229,
Latvia,LVA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,229.75,234.306,236.175,233.178,217.249,232.875,230.76,240.128,262.817,270.013,258.482,268.107,279.094,279.424,288.789,303.838,300.022,301.061,308.96,317.985,318.95,326.567,310.16,317.007,315.81,300.653,261.735,262.386,269.21,291.353,309.934,326.508,354.489,417.217,469.729,439.516,362.426,338.96,353.204,338.192,329.836,339.775,332.094,313.476,309.232,325.304,335.496,323.614,290.728,268.979,263.085,247.424,243.192,242.15,241.36,234.554,229.587,228.584,229.116,210.61,,,
"Macao SAR, China",MAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,234.929,229.783,224.002,218.384,212.738,207.415,200.511,195.712,191.343,186.142,182.088,177.327,173.479,167.644,163.5,159.075,154.722,150.926,146.347,142.569,137.452,133.273,129.459,126.093,122.235,118.332,114.459,110.809,106.792,102.91,99.069,95.695,93.083,90.566,88.011,85.756,82.543,80.648,80.811,79.265,74.429,74.59,74.366,72.804,71.707,68.988,68.99,67.674,65.599,62.74,65.201,64.519,63.634,61.559,59.338,58.024,56.208,52.729,50.297,49.986,48.424,46.731,
St. Martin (French part),MAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,218.69,219.878,207.116,197.13,194.861,209.816,198.338,195.589,197.436,188.164,172.683,172.192,173.082,171.122,169.713,167.816,166.126,165.802,164.902,164.363,162.973,160.21,156.29,161.757,159.874,162.469,151.388,149.633,140.658,140.407,137.42,119.136,126.217,124.128,121.857,119.626,117.555,115.401,113.284,111.32,109.388,107.49,105.623,103.788,101.983,100.21,98.466,96.853,95.103,93.442,91.808,94.853,85.358,86.099,76.385,84.043,82.658,85.668,75.545,78.462,77.166,75.136,
Morocco,MAR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,491.81,466.247,460.188,454.104,447.347,440.585,434.336,427.569,421.358,415.679,410.312,406.725,400.102,394.817,389.058,382.46,374.613,366.211,357.788,349.075,340.653,332.418,323.316,314.292,305.965,297.48,289.242,281.811,275.265,269.122,262.833,257.141,251.876,247.003,241.868,237.518,231.858,227.469,223.345,219.472,215.306,210.52,205.899,201.454,197.358,192.266,187.725,181.665,175.766,170.334,165.355,160.863,156.66,151.14,145.857,141.134,136.937,133.429,130.373,127.668,130.197,128.703,
Monaco,MCO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,344.079,343.131,338.362,332.274,327.342,322.683,323.088,320.118,321.613,319.131,319.719,322.208,323.761,319.009,320.429,322.351,319.265,321.134,322.649,318.448,312.759,305.15,295.276,311.337,312.541,314.504,279.721,272.095,275.613,270.203,282.102,298.744,316.053,312.176,338.168,340.801,355.026,332.421,327.546,330.342,319.773,317.883,316.45,311.342,309.153,308.818,309.39,301.03,294.526,294.039,300.012,303.717,303.644,303.294,303.041,299.509,284.432,270.453,272.06,261.404,271.998,299.916,
Madagascar,MDG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,476.828,470.69,465.192,459.774,453.245,449.197,443.675,437.134,432.492,426.951,418.694,416.43,409.492,404.013,399.235,394.888,390.565,387.445,385.035,382.987,381.595,380.9,380.613,380.629,380.741,380.495,379.687,377.902,375.739,371.325,366.883,360.294,353.091,342.823,339.356,337.742,334.81,322.957,314.308,307.586,300.028,292.661,293.35,288.899,286.432,282.37,274.828,274.812,270.313,265.372,266.705,262.061,263.928,264.351,259.267,258.218,251.055,251.676,250.993,245.413,256.518,270.716,
Maldives,MDV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,396.981,398.855,398.355,397.074,394.783,390.893,387.89,384.124,379.081,374.951,369.696,360.934,354.569,347.147,338.496,329.913,322.282,313.764,349.739,296.467,288.219,282.39,274.095,267.083,258.593,251.889,244.429,235.721,226.095,218.696,210.976,203.701,196.431,189.333,181.264,170.553,154.321,150.711,148.39,145.354,137.224,124.051,112.429,106.67,113.941,102.988,98.992,92.841,84.195,78.893,73.823,70.285,65.558,63.568,60.851,59.055,57.692,57.845,57.041,56.172,57.86,52.609,
Middle East & North Africa,MEA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,396.8971162,397.7286195,400.6699229,379.5809001,372.1709775,367.3617037,366.0418347,365.484613,361.8837441,358.2387421,348.7504784,345.8303006,340.9846509,342.6654552,332.4996871,331.179937,327.3174886,311.7133658,308.5946522,296.651039,303.3370867,332.4013085,332.8880008,308.822931,284.4924248,277.3659462,275.8317299,263.6860301,261.0183604,236.7389003,238.9480552,221.6029654,213.4076591,209.6644557,211.489219,208.0121272,204.5260362,202.392583,199.5944524,194.8818179,191.7241917,187.2253131,182.9723926,187.8402881,183.6096959,180.8931437,182.1505966,177.6870294,172.1254402,165.7809735,163.9498534,160.771885,162.5928999,162.8990129,158.1993409,154.5122165,153.7993251,149.9888544,145.9026069,143.1502967,155.7704514,156.3408086,
Mexico,MEX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,348.025,340.533,333.288,326.637,320.898,316.346,312.911,310.274,308.118,306.128,304.023,301.935,300.307,299.565,300.118,302.345,305.813,309.389,311.821,311.81,308.129,300.916,291.535,281.324,271.479,263.025,256.298,251.039,246.981,243.855,241.386,239.217,236.907,234.023,230.138,224.863,218.284,210.99,203.555,196.489,190.242,185.129,181.319,178.943,178.132,179.185,181.555,184.932,188.338,190.761,191.092,189.228,186.538,184.452,184.294,187.351,193.592,200.69,205.793,205.773,283.286,288.394,
Marshall Islands,MHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,435.986,435.271,430.51,425.3,420.872,416.157,411.22,407.017,402.873,399.256,395.776,391.953,388.343,385.378,382.578,380.073,377.961,376.504,376.152,375.152,374.631,373.282,369.149,363.38,357.753,354.376,354.784,357.156,358.046,357.447,358.071,355.035,350.979,346.423,343.62,337.398,329.574,323.391,320.339,318.305,320.217,314.826,314.007,313.297,312.57,312.007,311.686,314.142,317.012,317.694,318.561,318.953,317.245,316.147,313.583,310.541,306.672,303.531,300.239,296.549,293.702,289.512,
Middle income,MIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,441.6520984,413.8063677,378.8032476,373.1468943,366.5086681,374.1688738,361.2803387,354.982397,347.0117348,341.4202042,336.4003453,344.8587696,321.4931182,313.6659591,309.5317534,303.8836282,298.6444639,294.3331728,291.1432915,287.2174524,283.6772162,280.3845806,275.7261276,270.7602983,265.7192787,259.729851,253.1169568,250.0246184,248.2405751,245.3974047,244.3938757,242.1075027,241.0951134,242.3194584,241.4811326,238.9250456,235.6950146,232.0954281,229.116585,227.7999312,227.4982554,225.8039085,223.4037238,221.7990046,219.8339725,216.4263621,212.6295942,210.7444036,209.8932583,205.8360853,203.5062596,200.3104879,197.1671745,194.0610898,189.468351,183.0496144,180.942963,179.3794213,176.0059538,174.4535555,184.6998636,204.2972851,
North Macedonia,MKD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,207.299,196.729,202.636,222.036,196.063,191.834,179.153,182.425,179.999,184.018,181.695,179.049,173.999,173.459,171.022,170.269,167.863,163.889,157.041,157.781,163.215,159.472,159.431,167.31,164.285,165.472,158.673,158.838,155.374,155.524,160.891,156.064,164.168,160.322,166.328,164.248,164.371,164.129,161.419,158.863,158.094,161.177,160.18,153.959,148.297,148.46,146.316,146.297,137.234,133.38,130.238,127.652,124.634,114.905,111.829,109.211,105.197,98.377,90.804,88.095,110.334,128.364,
Mali,MLI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,540.229,539.956,539.933,535.692,532.768,533.691,531.397,529.88,526.472,524.395,521.138,519.819,508.518,501.75,490.945,480.271,465.296,452.744,439.788,426.946,415.275,411.726,407.781,406.292,404.741,401.126,392.967,386.981,379.779,370.74,362.791,352.065,352.011,355.654,360.191,358.164,358.67,350.617,341.897,334.038,326.82,323.032,316.546,313.651,310.809,309.725,304.723,303.674,303.761,299.599,297.009,296.038,296.724,298.985,292.669,289.451,284.615,284.189,287.255,284.075,312.723,311.356,
Malta,MLT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,179.645,174.253,181.706,186.004,174.159,185.53,176.45,169.559,167.987,179.249,176.226,168.336,159.937,151.641,138.545,139.54,137.33,141.697,141.453,141.781,144.048,130.226,145.868,124.079,128.067,132.389,122.95,115.11,114.926,104.582,103.676,105.784,105.294,97.837,91.665,89.945,102.858,93.757,91.646,88.829,98.555,86.163,89.571,87.679,81.886,80.573,82.067,78.692,77.136,75.364,64.021,70.288,66.413,62.594,56.113,53.663,49.224,49.28,49.449,49.162,48.614,42.594,
Myanmar,MMR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,450.737,450.677,444.623,441.402,436.741,430.288,420.929,413.783,409.817,409.519,405.79,398.884,394.6,395.115,390.834,386.305,383.048,381.595,380.468,376.264,371.98,366.7,367.414,364.36,364.19,361.063,363.544,360.284,364.279,357.463,358.343,356.054,353.826,353.181,351.461,348.577,341.192,340.106,333.954,335.541,330.338,330.887,325.068,325.562,319.619,316.507,308.957,303.356,331.972,295.141,293.963,288.815,286.794,276.409,275.411,268.881,268.477,267.665,258.437,257.395,251.896,278.762,
Middle East & North Africa (excluding high income),MNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,404.6648853,399.8082904,403.3706872,381.3331978,373.8537193,369.2787851,368.1545589,368.0136066,364.7761759,361.519261,357.2423651,349.695274,345.1602163,347.9100174,337.9592123,337.5265921,334.1894543,318.3695369,315.9214216,304.0527413,317.018039,346.1950847,348.0768073,326.5236553,299.7638038,292.5049009,291.52976,278.3608475,276.0222577,248.8547006,251.3498881,231.6213007,223.3418275,219.7710763,222.1637905,218.5915704,214.652406,212.3304845,209.8218852,204.6667757,201.6228466,197.6145578,193.1266279,199.7613307,195.2581329,193.1242628,195.5534516,191.6333915,186.3220318,180.0048171,178.9598204,176.4839966,179.4714138,180.3702374,175.0884124,171.0129825,170.663625,164.4127198,159.3544565,156.0849675,169.1008779,170.0934286,
Montenegro,MNE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,233.734,228.293,222.218,214.979,212.481,205.229,197.738,199.587,197.447,201.392,198.06,201.79,193.095,190.604,184.303,184.79,184.261,187.894,192.736,202.128,192.618,196.888,202.301,206.687,186.809,172.129,165.337,158.678,155.247,163.394,173.193,180.8,185.016,182.285,180.915,181.031,182.009,184.448,189.596,187.022,166.942,161.394,167.966,165.463,164.079,166.2,164.747,157.403,151.186,149.495,140.406,143.419,132.634,133.61,132.318,130.19,129.302,129.019,124.39,127.235,135.501,136.647,
Mongolia,MNG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,449.191,437.193,425.573,414.922,404.682,398.062,390.779,382.74,375.977,372.137,363.726,352.538,338.851,327.75,316.093,307.218,315.573,315.181,314.979,314.16,314.023,313.839,314.293,312.863,311.332,319.606,326.107,325.151,323.514,322.029,321.347,319.515,319.088,318.068,318.109,317.579,336.587,335.483,322.08,313.749,322.11,339.412,354.679,356.603,353.006,361.864,350.661,345.989,340.232,336.627,331.537,323.322,313.654,305.241,296.525,287.841,281.382,272.812,263.608,254.99,250.018,261.862,
Northern Mariana Islands,MNP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,436.136,433.576,430.08,430.561,446.714,446.542,451.116,448.757,448.197,445.848,445.419,445.363,460.373,456.782,440.117,422.184,423.215,423.438,422.04,423.534,423.396,454.115,452.88,452.613,598.561,596.824,583.332,587.053,444.447,441.5,437.264,438.961,437.086,432.918,434.622,439.066,438.554,439.003,441.505,441.459,443.673,445.991,450.487,453.907,456.081,458.416,458.579,460.122,458.462,451.501,448.875,441.539,433.07,420.951,410.274,397.887,384.264,368.919,359.782,347.809,355.094,409.38,
Mauritania,MRT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,421.365,413.995,409.612,405.177,396.705,392.287,386.185,381.531,374.189,369.076,368.583,364.895,362.225,359.231,354.121,346.925,343.315,337.861,333.159,326.372,320.668,313.919,307.641,305.249,300.989,299.022,294.717,287.728,281.133,284.539,274.939,272.532,265.936,262.82,266.984,270.285,274.984,268.253,267.603,260.298,254.742,251.402,250.992,251.982,248.751,250.491,247.052,243.801,244.237,238.287,233.596,233.11,229.693,228.601,224.238,223.822,219.675,219.352,215.489,215.025,232.762,237.908,
Mauritius,MUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,452.929,428.22,406.542,389.782,374.714,366.903,368.655,376.844,361.76,346.662,336.483,336.889,337.427,324.225,337.538,337.983,347.177,328.489,316.187,304.3,293.375,276.635,268.885,268.904,271.325,269.587,264.097,258.241,259.635,253.239,246.403,233.739,231.38,232.817,233.171,230.957,234.304,230.318,228.588,219.245,217.068,215.105,215.995,214.017,212.871,212.13,211.024,211.78,209.244,205.024,197.517,192.239,187.628,182.597,180.284,177.845,177.357,177.644,174.708,170.933,198.757,197.368,
Malawi,MWI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,454.167,464.392,461.331,460.524,458.087,456.145,455.243,452.991,445.754,440.834,433.756,427.483,420.899,414.562,405.952,403.509,401.623,398.804,394.375,390.54,387.707,386.843,389.47,388.501,392.075,400.916,412.009,425.966,445.846,458.902,473.802,493.653,510.564,530.1,542.11,555.528,567.422,583.905,603.88,593.222,583.218,570.035,558.529,542.796,521.423,501.302,483.72,472.482,460.522,451.467,441.805,435.591,422.928,417.766,414.236,408.396,400.549,393.318,392.518,378.171,384.223,395.225,
Malaysia,MYS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,374.144,361.176,345.941,333.993,323.058,310.75,304.319,297.746,293.22,286.129,278.752,271.833,264.795,257.142,249.398,243.196,235.025,233.305,227.358,221.32,216.174,209.448,204.587,201.372,197.548,192.247,192.812,191.064,189.119,187.112,185.218,184.893,186.613,182.881,179.71,178.214,180.217,182.77,186.163,186.307,180.519,174.041,172.247,171.484,170.915,168.842,167.984,168.045,168.806,171.961,169.988,166.613,163.181,161.236,159.003,160.29,157.353,154.334,150.914,147.706,144.397,149.207,
North America,NAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,229.6657416,223.4754887,226.3575012,229.7893826,228.5548717,229.2399297,232.6544094,230.9288214,236.1070371,234.7899972,232.2038543,227.6596676,227.6907757,224.6481158,216.6727042,209.9608623,204.0822809,200.308293,196.6952501,192.699634,191.8224275,187.108415,180.0902035,176.5811559,174.329748,174.4415256,174.0589386,172.0773693,171.6501366,170.1983594,167.4424113,165.8722623,163.819209,165.4739743,163.9045608,161.9932108,153.4620178,145.3375091,141.4311634,140.6382204,139.551922,139.7323485,139.5184334,139.1028786,135.8654584,137.091742,136.0677615,133.8065207,132.0016903,130.1117919,127.0974689,127.0641238,126.2999025,126.0930676,126.6775596,128.8544321,132.7840413,133.7087802,132.1767105,131.1609169,155.7517509,,
Namibia,NAM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,403.742,402.002,395.691,391.887,384.525,380.476,386.218,379.997,375.964,372.413,369.301,365.53,362.233,358.196,357.401,354.724,352.518,350.121,347.34,348.096,434.156,433.34,427.013,422.858,414.652,408.973,403.401,393.026,397.838,321.86,328.21,338.592,353.008,370.573,396.532,426.414,465.726,500.644,533.507,562.005,586.278,601.809,605.937,608.337,609.69,604.191,601.465,590.573,581.899,571.569,560.469,550.465,526.753,505.335,475.479,454.913,436.567,425.564,419.617,409.246,415.244,496.221,
New Caledonia,NCL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,397.076,391.737,385.837,378.326,371.124,364.297,356.479,348.268,340.164,332.393,321.342,315.412,308.17,300.493,295.256,295.647,288.598,283.906,276.923,269.469,262.316,255.86,248.484,245.137,231.899,226.126,225.748,225.055,225.656,227.068,221.921,223.308,220.166,213.37,217.246,209.971,208.816,205.562,188.52,181.507,170.306,162.493,159.042,153.544,152.128,150.471,148.82,146.381,144.38,142.134,140.013,135.605,131.106,126.205,128.947,133.68,128.518,123.429,118.786,114.552,110.45,120.481,
Niger,NER,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,504.472,503.065,501.085,500.437,499.296,498.791,498.144,496.802,497.842,499.345,499.972,511.8,499.329,498.191,491.713,483.986,473.094,460.152,442.39,426.932,411.654,395.358,386.495,376.777,374.764,368.408,360.62,353.542,346.037,342.44,336.77,337.337,333.79,328.315,326.924,317.089,315.047,312.953,313.524,313.29,312.371,314.259,312.844,305.818,301.378,295.811,290.549,285.945,279.829,273.62,266.331,263.941,257.051,254.589,250.698,256.035,248.855,243.116,239.18,238.442,269.44,274.319,
Nigeria,NGA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,489.09,485.628,484.743,481.926,481.721,475.026,474.872,524.826,504.96,499.123,458.393,445.929,437.265,428.393,421.645,413.386,402.051,395.718,395.88,397.578,402.313,400.431,404.352,402.375,404.25,410.861,415.755,416.561,416.217,414.718,419.692,429.294,432.057,431.705,437.722,441.851,444.379,441.748,435.947,430.326,423.432,419.779,420.191,415.995,413.857,408.494,403.447,401.725,398.158,392.408,389.891,384.258,383.27,381.514,381.987,381.935,376.717,375.885,372.918,370.397,377.226,386.451,
Nicaragua,NIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,441.389,431.796,424.108,414.888,403.713,390.304,375.496,361.535,347.694,337.303,330.692,327.767,422.442,327.613,328.456,328.446,327.342,343.575,442.416,562.56,315.864,319.138,315.864,410.211,452.615,455.686,425.5,449.559,364.325,298.251,292.294,275.481,274.486,272.247,268.786,265.953,262.07,258.101,263.042,253.424,253.04,253.967,255.185,255.718,254.654,250.578,243.988,236.501,228.001,220.551,215.099,210.678,207.727,205.393,202.537,198.756,194.048,189.873,187.337,187.874,216.975,188.247,
