Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Libya,LBY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,385.609,371.062,355.329,350.379,333.808,320.571,307.477,298.057,284.814,276.492,265.839,257.379,246.978,243.339,228.549,207.724,188.858,178.596,167.704,157.935,148.856,144.705,139.254,134.227,133.964,129.732,129.164,123.921,123.827,119.262,119.036,114.037,114.362,115.225,110.388,110.057,109.817,114.72,114.835,119.608,125.232,121.767,118.964,120.497,116.174,117.575,119.059,120.915,114.314,116.615,118.609,131.173,119.909,121.551,117.078,117.077,116.924,115.682,114.262,116.364,118.301,128.348,
St. Lucia,LCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,215.272,196.36,189.611,186.834,182.77,181.546,179.269,176.641,172.935,178.3,177.508,181.297,186.113,191.548,182.832,179.884,174.977,162.469,169.654,175,181.386,168.01,161.454,147.514,132.927,134.59,133.718,145.101,149.193,148.001,148.719,142.76,133.09,131.402,135.868,137.238,145.204,157.029,159.855,153.729,145.001,130.519,119.056,110.705,106.06,102.226,98.282,96.91,96.106,94.642,97.002,97.647,99.173,97.112,94.402,90.863,89.285,87.826,85.922,85.92,85.97,110.469,
Latin America & Caribbean,LCN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,253.0286731,248.1426419,245.1161651,241.8679137,236.9705764,233.07323,229.7447482,226.5951799,223.5160486,220.8016703,223.3641965,212.6888423,209.8535668,204.2431147,200.6945253,195.7121874,194.8620752,188.6025021,185.6290036,182.8135262,179.6799824,174.965641,172.222313,167.9811887,164.7104841,163.4114718,157.231711,153.3562908,150.0155475,147.022778,143.9326764,141.3846057,138.9520599,136.5716403,134.2847543,131.6656824,128.8072294,126.1260499,124.5672947,121.120213,117.3967231,115.2588645,112.763714,112.155918,109.2796327,106.400445,104.7429547,103.5112802,101.6351628,99.86713016,102.2614641,96.66436055,94.51401931,92.91367994,91.41377229,90.58935035,90.06693178,89.6521628,88.53495167,86.8558178,108.1451184,121.5920005,
Least developed countries: UN classification,LDC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,398.829823,394.5958069,390.4757395,391.3353798,382.3670533,385.7799893,382.0395426,376.0236204,372.2811515,370.152782,391.5136492,412.7811485,365.4220044,357.9898288,357.7403833,363.3671554,360.2724719,348.2910341,342.2317628,337.408778,332.7245299,330.0440968,327.8064774,335.8920543,335.1930588,333.1874568,329.609498,327.5574537,331.9401466,327.7106163,327.883432,333.2213567,325.8659582,323.7286579,318.3645511,313.2135964,316.2547369,305.9006126,300.7193312,288.1465097,285.9488741,282.5111389,278.6673373,272.9158113,269.7238634,263.7406474,257.8891549,253.5150237,254.8965558,240.6529601,235.2495155,224.6768224,216.0677538,207.9304291,203.84915,199.2983034,192.5002506,188.8599625,183.7072363,179.2132156,188.1726349,196.4393308,
Low income,LIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,402.9550984,398.6626764,395.3207724,393.1371324,384.9122874,385.9531251,389.5005254,383.0900001,380.2796434,377.9760815,375.1755024,368.2723246,373.1737374,364.1767878,361.1627694,358.9796211,351.4101349,347.1832385,344.2458792,339.784795,335.0766031,331.5272407,329.1834157,343.6130705,346.460043,344.6494194,337.4165199,335.9291918,341.2527884,330.4884694,332.0376616,336.5960388,342.9199578,339.471491,338.3911884,341.7530014,345.2007495,344.0038983,350.7775071,342.1930131,338.8689574,340.8054533,335.9457308,328.5996703,323.5957178,316.005609,306.1368922,298.6231243,290.5783643,279.7907344,277.3281545,261.2654761,252.3594454,243.1607725,236.6250924,231.6160657,223.5923084,219.7972895,213.2724154,208.6039825,215.2424277,223.9732968,
Liechtenstein,LIE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,213.33,206.862,205.113,202.109,200.868,193.028,188.989,181.295,180.389,176.858,165.706,160.881,162.386,161.539,161.496,159.1,157.777,159.686,150.111,139.468,134.226,128.75,124.925,120.564,113.923,110.67,105.561,101.392,97.806,105.992,92.018,90.918,87.41,84.871,84.574,85.635,85.85,85.343,85.706,83.878,104.648,99.307,96.953,94.838,163.402,89.775,87.212,86.354,86.056,107.957,83.253,81.982,79.382,75.912,74.765,73.577,70.824,71.363,70.113,68.496,65.98,67.648,
Lower middle income,LMC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,353.8179705,351.802704,349.707088,347.1950113,342.2331546,351.1165478,342.3343155,334.167325,324.2111786,318.4308623,319.0843734,322.6869076,306.630419,300.9154908,297.1316209,292.024349,286.6952362,277.5565023,270.5631265,262.8237694,255.8480594,249.8081689,243.6702292,237.2841605,232.5769499,228.7890992,225.2947856,223.3044586,220.3598062,218.0153325,216.0727399,215.514864,212.2640415,211.699021,211.2186087,210.3147805,209.7002494,205.8675807,202.8613886,198.5923973,197.2526336,194.1717211,190.1869616,186.0373257,185.5446492,178.6864928,173.336334,170.8537104,170.3028301,165.3027366,162.8484192,159.3482046,157.4656908,155.1545359,155.1432356,154.3851986,153.3774878,151.2499765,149.128572,147.2521772,153.8967718,177.2212582,
Low & middle income,LMY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,362.2472242,339.2538086,312.0077516,308.3167636,302.4504966,303.127469,297.2011234,290.4200113,283.1814299,277.9970885,275.5229379,272.4485186,262.3228982,255.1376929,250.2018668,245.4177888,240.2219321,233.08589,227.4395561,221.4992318,216.0554785,210.7762752,205.9602681,201.9974546,198.4301036,194.7620826,189.932789,186.935131,184.694726,181.7621214,180.4762709,180.6440378,178.0147813,176.9067217,176.7499324,174.72861,173.7634831,170.6576652,168.2381047,166.6738537,164.7240077,161.3536404,159.3973001,156.8686284,155.8795334,151.5304175,147.2907964,144.7894521,144.1700446,139.6039595,137.455476,134.5024204,132.3576127,130.2664658,129.2541089,128.5701616,127.1333378,125.4393938,123.6207276,122.2064569,129.1715115,143.8893324,
Lesotho,LSO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,275.279,274.481,273.913,277.293,275.373,276.162,274.391,272.861,268.225,266.668,263.469,260.892,256.543,251.914,255.517,244.807,237.529,233.973,227.976,221.981,214.232,207.494,204.783,202.155,198.806,197.281,195.512,201.269,205.815,219.018,226.38,240.419,252.535,265.055,258.105,288.339,326.814,373.21,425.736,481.303,531.779,580.334,610.192,636.817,655.977,666.684,668.745,662.894,655.142,667.756,622.399,599.09,571.616,540.148,510.115,482.662,458.338,436.911,419.449,406.656,393.666,432.957,
Late-demographic dividend,LTE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,362.9264087,318.79634,266.0091892,261.3710635,254.543325,247.9738503,243.4062857,238.1453864,233.7981592,228.6690718,222.086499,215.379938,209.8028673,200.9546675,194.6276787,187.9557243,182.8370919,177.0777705,172.3078705,167.8714284,163.7245625,158.6273162,154.1941282,150.3281121,146.8450839,143.0396666,136.9524261,132.7484047,129.7877715,126.5915109,125.09405,125.1221856,121.1736563,118.8503601,119.0215545,115.211283,112.4212722,108.8566019,104.5914037,105.990446,103.3182451,98.08699717,96.87543096,94.97168133,93.60018515,90.69181152,87.65566545,85.39915312,85.29941961,81.71101298,80.07235463,78.15455574,76.19249723,74.65587064,73.16705852,68.78388498,67.18500324,65.85066962,64.27659029,63.19879004,64.90511642,68.45726524,
Lithuania,LTU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,124.275,109.79,115.255,111.044,103.965,104.522,105.416,100.515,108.095,107.503,108.701,99.163,102.771,105.367,109.937,107.793,102.59,111.592,112.542,108.907,111.573,113.745,111.901,110.809,114.969,112.826,100.032,101.041,101.432,108.074,106.923,114.241,112.191,126.744,134.54,133.719,122.611,111.475,111.023,105.983,102.974,109.185,103.637,107.048,104.367,112.675,116.755,120.102,119.033,99.771,98.028,96.743,93.203,91.556,84.589,85.048,81.433,78.821,76.1,73.279,82.555,,
Luxembourg,LUX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.356,114.155,111.863,128.189,117.368,112.548,125.09,115.338,102.885,120,124.965,114.053,125.616,113.106,119.016,107.459,107.436,102.054,103.153,93.582,100.472,100.725,101.16,86.039,95.14,93.069,75.048,90.769,77.156,77.607,88.093,78.345,80.478,78.916,72.805,68.775,78.351,73.166,66.763,67.341,72.851,71.58,68.078,52.955,56.453,55.899,63.264,55.537,55.118,54.275,53.958,48.967,47.059,52.429,38.403,36.401,38.87,41.193,41.665,38.902,37.235,37.543,
Latvia,LVA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.666,112.397,115.514,112.615,106.323,105.565,109.72,113.036,105.887,107.901,116.965,109.518,114.651,116.7,110.438,111.271,112.497,116.738,120.454,123.061,122.175,124.131,117.122,119.03,121.274,120.334,107.456,108.819,107.459,117.133,117.65,117.189,128.281,149.215,172.12,165.86,132.617,126.957,131.684,130.444,121.788,124.283,118.341,121.841,117.07,116.971,126.533,118.268,106.761,102.465,98.658,94.852,87.355,93.69,89.021,85.92,87.497,85.367,85.896,84.503,,,
"Macao SAR, China",MAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,191.929,184.366,178.284,172.674,167.645,162.69,157.636,152.729,146.79,141.951,137.575,133.216,126.857,120.906,115.934,111.385,106.751,102.12,97.992,94.313,90.736,86.774,82.855,79.578,76.501,73.308,70.451,67.202,65.429,62.303,59.891,56.196,53.469,51.056,48.694,46.361,42.115,41.504,39.594,37.841,38.227,36.28,35.625,35.114,34.526,33.805,32.416,31.451,30.481,29.694,29.682,29.368,29.335,27.746,27.983,27.943,27.128,27.227,25.574,25.019,24.268,23.574,
St. Martin (French part),MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,144.063,146.345,143.537,130.74,130.286,138.063,125.518,117.3,115.987,109.023,105.208,107.944,103.347,101.068,99.29,97.652,96.445,95.905,94.647,92.649,90.934,88.719,84.033,87.497,86.269,87.939,81.522,80.538,75.986,75.986,74.315,64.665,68.124,66.762,65.496,64.185,62.966,61.77,60.595,59.442,58.287,57.084,55.905,54.813,53.679,52.63,51.6,50.59,49.599,48.627,47.674,39.987,45.285,46.36,41.215,43.283,42.407,54.582,35.036,39.933,39.124,38.134,
Morocco,MAR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,447.875,416.744,411.025,404.745,398.118,391.271,384.612,377.556,371.041,365.093,359.726,355.181,350.806,346.641,341.903,336.554,329.818,321.808,313.215,303.854,293.792,284.558,275.114,266.217,257.857,248.95,240.631,233.308,226.509,220.37,214.705,209.493,204.802,199.473,194.427,189.921,185.2,181.072,176.737,172.04,167.752,163.755,160.092,156.301,153.488,147.494,142.189,137.055,132.426,128.175,124.389,118.679,113.437,108.787,104.592,100.723,96.866,92.365,88.583,85.393,84.929,83.996,
Monaco,MCO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,183.494,182.336,180.778,180.885,179.63,180.624,180.157,181.742,180.981,182.428,183.888,185.85,184.413,185.851,187.158,185.232,186.55,187.532,188.118,184.377,179.625,174.495,169.016,174.229,178.038,180.934,157.276,154.794,153.622,146.805,153.69,169.339,156.422,166.317,187.982,182.841,199.938,186.895,184.215,183.347,170.755,166.34,167.068,161.573,153.848,149.047,143.047,137.676,131.907,126.227,126.307,126.172,125.422,124.7,124.036,119.204,110.623,103.787,100.946,96.243,101.097,114.72,
Madagascar,MDG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,435.428,430.669,425.972,421.361,416.784,412.359,407.797,403.26,396.627,392.414,387.454,382.466,379.771,373.519,366.773,360.526,354.289,349.02,344.468,340.491,338.092,336.851,336.169,335.67,335.652,334.85,334.17,329.3,326.688,323.414,317.945,311.972,305.251,294.726,289.115,282.979,276.961,275.013,271.245,272.872,270.259,266.786,264.318,257.227,245.004,243.259,233.207,225.671,224.14,215.519,215.233,204.814,206.354,196.64,196.729,198.543,188.364,188.439,187.404,177.536,184.575,197.519,
Maldives,MDV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.802,390.538,393.092,394.321,394.339,394.278,392.834,390.38,386.485,384.251,381.107,370.818,363.156,352.203,342.1,329.701,320.288,311.863,341.913,292.982,284.429,278.141,269.476,261.916,253.516,242.01,233.394,224.92,215.766,207.64,198.933,189.595,181.219,171.777,162.845,151.466,140.34,134.906,132.577,126.054,118.123,104.351,95.069,86.703,95.13,77.061,73.84,69.949,64.154,60.024,56.869,54.527,51.703,48.848,47.052,45.443,44.499,43.038,42.651,41.925,40.594,40.292,
Middle East & North Africa,MEA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,313.7080778,312.6711038,313.0726738,303.8404158,299.0793615,295.5952702,291.4602815,288.6110138,287.1042802,281.8282785,272.8851457,271.7408357,268.2140782,261.3311612,254.7161738,249.3970047,248.3577126,237.5636586,235.5083731,222.3141178,213.6216037,214.7211091,210.5763035,194.4766455,187.9058346,182.4776095,177.5896828,174.5370407,170.5548985,167.0579706,169.212941,157.5907025,153.264792,151.336386,148.8844782,146.8390276,143.1253912,141.4670468,140.4280269,136.1373066,131.5087455,128.1962617,125.1920158,127.8995949,121.5379577,116.2214224,113.9485141,111.9771499,111.7939615,110.5818969,106.2984356,102.8967281,102.5750792,101.5739357,98.10661906,96.48279968,92.40428352,88.39419945,87.90316555,87.84329438,98.1741003,97.14781208,
Mexico,MEX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,266.011,259.14,252.7,246.873,241.825,237.688,234.284,231.215,228.088,224.522,220.185,215.157,209.818,204.513,199.544,195.19,191.358,187.795,184.156,180.126,175.391,170.018,164.394,158.868,153.723,149.185,145.286,141.902,138.915,136.207,133.664,131.211,128.809,126.413,123.967,121.408,118.751,116.102,113.566,111.237,109.2,107.498,106.132,105.098,104.391,104.067,103.876,103.786,103.524,102.859,101.563,99.722,97.839,96.411,95.903,96.767,98.83,100.858,101.426,99.114,141.359,130.813,
Marshall Islands,MHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,295.242,290.09,283.262,276.968,271.267,265.458,260.289,254.873,249.252,244.602,240.019,235.346,231.58,226.983,223.665,220.215,216.67,214.419,212.669,211.02,208.869,207.12,206.243,205.695,206.067,207.974,211.984,217.444,222.78,229.85,237.165,242.351,248.263,253.676,255.944,254.466,250.834,247.591,242.823,238.105,239.596,233.286,231.269,231.81,236.308,243.421,249.469,254.342,258.634,259.801,260.417,260.218,259.407,258.879,257.623,255.245,252.985,250.434,247.546,244.319,240.678,236.316,
Middle income,MIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,359.5679496,335.2871278,306.3555227,302.5798129,296.8311127,297.4812903,290.9033084,284.1380896,276.6192124,271.2900718,268.8633571,266.0896275,254.9698948,247.9179846,242.865907,237.8803142,232.845292,225.4822538,219.7615795,213.7392128,208.2749584,202.8828352,197.8660235,192.7871267,188.8094068,184.9573794,180.2600098,177.1868975,174.461423,172.0814856,170.6355148,170.5681481,167.3211018,166.3853871,166.2969261,163.9331034,162.6955138,159.4907801,156.4201678,155.4261562,153.6029867,150.0507719,148.0137719,145.8116545,144.8939716,140.6043317,136.614004,134.3785501,134.0674087,129.7368852,127.7584992,125.0466733,123.0150113,121.1886254,120.309226,119.5390453,118.5128386,116.8973304,115.3230753,114.0294727,120.819038,136.1103404,
North Macedonia,MKD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.166,167.852,169.171,192.463,161.811,155.188,143.871,143.809,141.202,140.97,137.092,131.296,126.129,125.564,121.966,121.184,115.683,108.408,104.609,102.872,104.406,101.674,101.91,105.357,101.244,100.605,99.741,99.07,95.984,93.404,91.145,88.704,93.155,89.188,91.231,92.991,89.538,90.561,88.369,85.252,86.324,80.289,82.152,81.649,79.027,79.01,76.838,78.589,73.589,70.303,68.386,68.188,67.679,61.163,60.06,59.986,57.075,54.951,49.889,49.84,60.742,73.846,
Mali,MLI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,494.679,494.784,493.201,491.178,488.03,485.523,485.843,482.799,479.466,475.872,472.61,469.845,453.047,442.051,425.695,413.567,401.339,391.236,379.382,371.102,367.118,370.301,368.702,377.222,374.088,372.48,364.906,356.138,348.007,349.994,338.09,333.77,332.276,328.178,332.084,339.561,349.186,337.359,330.597,325.695,317.481,306.63,291.049,282.858,275.375,272.804,267.559,269.125,268.585,262.326,257.389,255.63,254.41,252.575,248.234,243.937,244.024,238.8,234.545,235.567,257.229,253.914,
Malta,MLT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,127.148,142.571,122.747,136.024,123.001,122.875,123.929,120.715,104.397,112.311,102.78,107.269,93.713,100.708,96.171,95.679,101.093,94.943,91.826,89.201,85.408,90.242,105.964,91.381,85.403,74.748,77.657,71.526,70.017,64.393,58.515,65.053,65.514,54.962,61.027,55.077,55.422,53.501,50.635,52.867,50.36,47.34,50.708,49.501,49.702,47.021,46.368,44.983,45.491,42.961,39.006,38.34,38.033,33.37,31.138,29.26,28.953,25.778,25.975,26.21,23.879,22.098,
Myanmar,MMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,392.064,387.205,380.197,375.567,364.211,351.936,345.943,334.855,322.74,323.341,318.939,311.9,313.125,305.449,302.439,304.047,296.199,292.541,293.618,286.87,281.614,282.871,276.256,275.929,271.073,273.229,267.119,268.261,269.875,263.581,265.479,259.363,259.315,251.175,246.905,243.447,230.482,225.726,215.21,216.785,217.179,212.285,212.095,207.832,209.716,205.602,208.461,202.072,295.855,193.848,195.266,185.036,184.037,174.112,171.425,163.309,163.888,163.169,153.334,153.08,149.851,164.126,
Middle East & North Africa (excluding high income),MNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,320.5549144,314.8962166,315.7842924,306.1655919,301.4474543,297.96012,293.8872544,291.2082879,290.0814295,284.8788398,280.3148808,275.0540122,271.7453897,264.9323969,258.3755795,253.141051,252.5457921,241.3697397,239.8638837,226.0708045,220.8514684,219.0707531,214.9726131,201.0951803,194.1775013,188.6497461,183.5118568,180.5294711,176.5571861,173.0699519,175.2585687,162.7508471,158.4351454,156.5637501,154.1410779,151.8337962,147.9453999,146.173639,145.0921838,140.7297324,135.8674899,132.3283951,129.1685423,132.5659966,126.1921001,120.4839963,118.224587,116.2475732,116.3690843,115.2320524,111.2612622,107.6706038,107.6715892,106.7348498,102.8987771,101.1741421,96.63439333,91.00101339,90.48903753,90.3084018,100.9421224,100.2125202,
Montenegro,MNE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.077,159.259,153.4,144.514,140.589,134.874,127.81,127.453,125.104,128.32,131.83,123.048,118.139,118.081,113.569,116.027,112.383,114.256,116.571,126.285,111.279,114.495,113.875,111.599,95.853,91.772,86.435,81.281,68.767,73.573,67.484,64.577,76.441,74.565,94.21,81.604,89.661,87.13,85.585,97.237,91.496,87.138,88.112,89.715,82.738,88.023,90.941,88.983,80.827,82.698,74.942,74.572,77.918,71.915,69.861,71.989,70.446,68.225,67.675,65.403,69.657,67.548,
Mongolia,MNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.682,382.73,375.801,369.264,363.775,358.041,353.086,344.87,339.05,330.893,320.397,311.801,304.088,294.262,284.756,277.315,279.498,276.51,274.266,272.313,270.346,269.257,267.383,263.383,259.496,259.514,264.927,261.196,257.374,253.293,249.795,245.289,241.298,237.551,234.26,237.946,242.513,237.392,226.758,219.02,211.677,194.556,184.172,169.471,164.353,163.261,161.073,157.415,154.054,149.568,146.724,149.543,140.994,136.525,132.261,128.013,124.213,121.766,106.56,99.142,95.955,105.867,
Northern Mariana Islands,MNP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,397.019,391.409,390.78,391.749,390.084,390.082,388.582,388.061,387.403,386.934,385.598,384.422,383.791,382.911,381.838,378.04,376.824,373.861,372.097,372.385,369.584,389.735,385.721,385.854,396.041,391.72,372.905,371.696,358.31,356.731,351.924,352.486,354.075,355.943,365.99,368.311,369.818,364.279,366.668,365.795,366.16,373.868,375.247,389.229,395.081,401.465,403.384,398.6,391.082,386.314,376.276,364.691,347.634,328.273,311.432,293.808,273.924,258.86,237.235,224.848,219.484,260.731,
Mauritania,MRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,392.895,386.871,380.553,373.044,363.259,356.969,349.869,342.672,333.703,324.824,316.557,307.754,301.022,294.437,289.318,280.169,280.384,276.145,272.302,264.955,257.521,250.136,242.194,241.069,239.986,240.284,240.824,236.699,232.154,230.05,229.033,229.358,224.395,224.183,223.45,223.929,226.095,217.169,211.367,209.75,206.849,204.553,202.809,200.749,197.035,196.373,196.08,191.185,191.159,186.881,185.908,182.822,182.802,177.643,178.97,173.052,172.328,166.507,167.164,159.031,180.01,186.323,
Mauritius,MUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,278.035,266.8,257.997,248.373,235.369,221.926,220.953,228.973,227.252,217.705,204.431,205.074,202.076,199.219,189.266,188.594,183.81,178.427,169.295,162.826,162.468,160.67,159.836,158.326,158.017,156.034,151.973,147.542,142.185,136.033,131.347,127.144,126.327,126.371,124.369,121.327,121.163,119.805,119.743,116.634,115.2,113.597,112.147,109.084,106.252,103.114,99.693,95.47,92.303,89.733,88.357,86.832,86.288,82.448,81.408,80.78,80.051,81.023,81.11,78.93,100.889,103.808,
Malawi,MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.175,382.629,373.717,388.112,394.099,399.806,396.425,405.123,411.501,404.982,398.045,393.58,386.435,387.006,385.637,366.906,346.39,329.604,315.125,306.991,298.987,296.22,294.911,293.746,302.019,314.941,329.268,347.571,364.634,374.493,387.133,400.842,417.346,430.468,441.009,449.756,472.572,497.926,519.974,518.25,520.769,508.809,499.114,491.458,468.87,436.408,415.531,407.216,409.028,394.789,377.88,355.616,334.542,315.592,286.222,286.502,270.016,253.524,252.369,234.306,237.901,254.994,
Malaysia,MYS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,317.602,306.211,294.685,283.64,272.164,258.102,255.661,251.633,246.071,240.352,234.096,228.036,221.302,214.392,206.362,199.886,192.826,180.552,174.763,169.082,162.3,153.944,149.431,145.176,140.436,136.743,133.574,130.936,127.962,125.424,123.663,121.918,119.589,117.135,113.326,110.553,110.672,110.456,111.331,110.156,105.941,100.969,99.358,96.451,95.898,94.582,94.793,94.519,93.619,91.516,88.406,85.193,84.014,83.541,82.679,81.839,79.693,77.584,75.993,75.019,73.134,78.41,
North America,NAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.8166367,124.8677605,126.8446695,128.2487398,126.9149893,126.5376505,126.5493579,125.349656,128.3099752,126.5584571,126.07437,123.3217228,122.0852951,120.7784453,115.2967361,111.3618096,108.2888564,106.1784073,104.1789286,100.8005039,100.9537402,99.23067917,95.99415505,95.2503806,94.1630896,93.72214754,92.66509296,92.30166781,92.17610184,90.41278035,88.71336012,88.45274502,86.89801958,87.76545169,87.29357423,87.09798273,84.99363028,83.16674761,81.46629815,81.57905559,81.12283178,81.68359141,81.2864749,81.02067415,79.01383666,79.05116891,78.40376731,77.03051789,76.40227677,76.59941272,74.67531277,75.36005951,75.14110648,75.31480915,76.51566555,77.40766052,78.98628257,78.86269993,77.54335482,76.36431153,88.24471992,,
Namibia,NAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,356.718,348.848,342.759,339.385,333.234,329.022,324.881,320.925,315.887,312.504,308.37,300.123,294.08,286.398,278.875,265.877,259.893,249.633,238.884,232.559,229.295,224.264,217.836,219.786,217.237,215.235,213.321,208.953,214.91,201.334,211.75,229.092,249.723,271.789,297.096,326.446,373.601,404.956,445.946,470.28,501.543,524.649,527.951,536.55,527.488,521.357,500.794,477.658,458.094,440.57,438.559,419.645,388.723,363.641,342.353,319.94,294.909,282.195,277.518,270.991,264.932,326.501,
New Caledonia,NCL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,288.03,282.494,277.505,271.527,266.095,258.978,253.413,245.732,239.997,231.462,225.848,219.871,211.243,203.76,197.009,194.997,187.747,183.276,177.509,170.843,166.806,162.448,157.804,151.944,146.06,143.024,141.38,141.233,140.378,139.271,136.425,139.14,139.232,131.509,131.684,127.546,128.618,124.302,101.067,98.677,90.817,88.16,85.334,82.451,79.703,77.601,75.237,72.853,70.4,67.752,64.197,60.625,57.303,54.646,57.169,60.028,57.144,54.339,51.604,49.005,46.533,52.618,
Niger,NER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,459.639,454.666,453.114,449.659,449.217,448.903,446.861,446.329,445.437,446.454,448.19,460.015,449.474,439.48,426.269,405.829,403.834,393.171,382.397,370.824,366.761,359.421,355.661,350.934,353.902,348.716,342.605,331.679,324.411,316.888,308.128,306.779,301.117,294.662,289.757,287.226,285.246,283.712,281.689,284.466,285.544,287.858,287.043,287.272,274.755,268.731,261.797,255.087,248.561,242.832,234.331,231.214,228.399,222.732,217.746,213.254,208.822,203.484,204.492,197.324,226.218,222.879,
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,446.812,442.702,444.455,441.573,437.816,436.12,437.405,445.391,432.889,432.469,426.928,422.046,413.782,409.671,402.03,391.91,376.511,363.76,359.327,362.218,361.886,365.67,365.252,364.016,365.481,367.245,374.563,369.893,366.555,363.073,365.094,370.804,371.538,369.283,379.9,381.306,382.019,384.041,390.14,383.269,379.255,378.258,378.092,373.899,375.315,372.034,371.36,371.27,376.039,370.645,370.421,365.599,365.771,363.371,363.219,364.599,365.831,361.489,361.014,357.041,357.014,366.108,
Nicaragua,NIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.319,379.643,371.628,360.556,345.475,325.864,303.573,282.406,262.749,248.573,240.592,238.564,368.379,241.672,243.798,243.597,240.719,237.19,249.215,254.735,220.073,216.791,214.215,217.708,218.04,214.448,207.361,204.606,193.955,183.676,179.542,175.335,174.512,171.909,168.286,165.844,162.32,158.556,180.722,154.837,154.952,156.268,157.549,157.914,156.391,151.399,143.694,136.128,126.158,118.501,113.179,109.446,107.439,106.381,105.437,104.225,102.486,100.593,98.378,96.366,114.295,98.322,
